"FUENTE"|"FECHA"|"PI_NCF"|"PI_NOMBRE"|"PI_RNC"|"PI_TOTAL"|"PI_EXONERACION"|"PI_PCT_LEY"|"PI_IVA"|"MONTO"
"PATEPALO"|20180318|"-"|"-"|"-"|4646.40|" -   "|363.00|653.40|3630.00
"PATEPALO"|20180318|"-"|"-"|"-"|2016.00|" -   "|157.50|283.50|1575.00
"PATEPALO"|20180318|"-"|"-"|"-"|902.40|" -   "|70.50|126.90|705.00
"PATEPALO"|20180318|"-"|"-"|"-"|3737.60|" -   "|292.00|525.60|2920.00
"PATEPALO"|20180318|"-"|"-"|"-"|4377.60|" -   "|342.00|615.60|3420.00
"PATEPALO"|20180318|"-"|"-"|"-"|1453.99|" -   "|113.59|204.47|1135.93
"PATEPALO"|20180318|"-"|"-"|"-"|1689.60|" -   "|132.00|237.60|1320.00
"PATEPALO"|20180318|"-"|"-"|"-"|1427.20|" -   "|111.50|200.70|1115.00
"PATEPALO"|20180318|"-"|"-"|"-"|14208.00|" -   "|1110.00|1998.00|11100.00
"PATEPALO"|20180318|"-"|"-"|"-"|1024.00|" -   "|80.00|144.00|800.00
"PATEPALO"|20180318|"-"|"-"|"-"|1696.00|" -   "|132.50|238.50|1325.00
"PATEPALO"|20180318|"-"|"-"|"-"|5273.60|" -   "|412.00|741.60|4120.00
"PATEPALO"|20180318|"-"|"-"|"-"|1523.60|" -   "|119.03|214.26|1190.31
"PATEPALO"|20180318|"-"|"-"|"-"|812.80|" -   "|63.50|114.30|635.00
"PATEPALO"|20180318|"-"|"-"|"-"|1376.00|" -   "|107.50|193.50|1075.00
"PATEPALO"|20180318|"-"|"-"|"-"|179.20|" -   "|14.00|25.20|140.00
"PATEPALO"|20180318|"-"|"-"|"-"|5248.00|" -   "|410.00|738.00|4100.00
"PATEPALO"|20180318|"-"|"-"|"-"|4224.00|" -   "|330.00|594.00|3300.00
"PATEPALO"|20180318|"-"|"-"|"-"|4185.60|" -   "|327.00|588.60|3270.00
"PATEPALO"|20180318|"-"|"-"|"-"|4236.80|" -   "|331.00|595.80|3310.00
"PATEPALO"|20180318|"-"|"-"|"-"|13049.60|" -   "|1019.50|1835.10|10195.00
"PATEPALO"|20180318|"-"|"-"|"-"|4710.40|" -   "|368.00|662.40|3680.00
"PATEPALO"|20180318|"-"|"-"|"-"|7769.60|" -   "|607.00|1092.60|6070.00
"PATEPALO"|20180318|"-"|"-"|"-"|5990.40|" -   "|468.00|842.40|4680.00
"PATEPALO"|20180318|"-"|"-"|"-"|4684.80|" -   "|366.00|658.80|3660.00
"PATEPALO"|20180318|"-"|"-"|"-"|3974.40|" -   "|310.50|558.90|3105.00
"PATEPALO"|20180318|"-"|"-"|"-"|2112.00|" -   "|165.00|297.00|1650.00
"PATEPALO"|20180318|"-"|"-"|"-"|1709.59|" -   "|133.56|240.41|1335.62
"PATEPALO"|20180318|"-"|"-"|"-"|2822.40|" -   "|220.50|396.90|2205.00
"PATEPALO"|20180318|"-"|"-"|"-"|1529.60|" -   "|119.50|215.10|1195.00
"PATEPALO"|20180318|"-"|"-"|"-"|7180.80|" -   "|561.00|1009.80|5610.00
"PATEPALO"|20180318|"-"|"-"|"-"|8883.20|" -   "|694.00|1249.20|6940.00
"PATEPALO"|20180318|"-"|"-"|"-"|4058.39|" -   "|317.06|570.71|3170.62
"PATEPALO"|20180318|"-"|"-"|"-"|2512.08|" -   "|196.26|353.26|1962.56
"PATEPALO"|20180318|"-"|"-"|"-"|10989.59|" -   "|858.56|1545.41|8585.62
"PATEPALO"|20180318|"-"|"-"|"-"|6841.73|" -   "|534.51|962.12|5345.10
"PATEPALO"|20180318|"-"|"-"|"-"|3296.40|" -   "|257.53|463.56|2575.31
"PATEPALO"|20180318|"-"|"-"|"-"|3680.00|" -   "|287.50|517.50|2875.00
"PATEPALO"|20180318|"-"|"-"|"-"|5600.00|" -   "|437.50|787.50|4375.00
"PATEPALO"|20180318|"-"|"-"|"-"|13203.20|" -   "|1031.50|1856.70|10315.00
"PATEPALO"|20180318|"-"|"-"|"-"|1548.80|" -   "|121.00|217.80|1210.00
"PATEPALO"|20180318|"-"|"-"|"-"|7980.80|" -   "|623.50|1122.30|6235.00
"PATEPALO"|20180318|"-"|"-"|"-"|4262.40|" -   "|333.00|599.40|3330.00
"PATEPALO"|20180318|"-"|"-"|"-"|1561.60|" -   "|122.00|219.60|1220.00
"PATEPALO"|20180318|"-"|"-"|"-"|1050.00|" -   "|82.03|147.66|820.31
"PATEPALO"|20180318|"-"|"-"|"-"|1068.93|" -   "|83.51|150.32|835.10
"PATEPALO"|20180318|"-"|"-"|"-"|5331.20|" -   "|416.50|749.70|4165.00
"PATEPALO"|20180318|"-"|"-"|"-"|10305.32|" -   "|805.10|1449.19|8051.03
"PATEPALO"|20180318|"-"|"-"|"-"|9358.51|" -   "|731.13|1316.04|7311.34
"PATEPALO"|20180318|"-"|"-"|"-"|1498.00|" -   "|117.03|210.66|1170.31
"PATEPALO"|20180318|"-"|"-"|"-"|5395.20|" -   "|421.50|758.70|4215.00
"PATEPALO"|20180318|"-"|"-"|"-"|14554.00|" -   "|1137.03|2046.66|11370.31
"PATEPALO"|20180318|"-"|"-"|"-"|4294.40|" -   "|335.50|603.90|3355.00
"PATEPALO"|20180318|"-"|"-"|"-"|4012.80|" -   "|313.50|564.30|3135.00
"PATEPALO"|20180318|"-"|"-"|"-"|8057.60|" -   "|629.50|1133.10|6295.00
"PATEPALO"|20180318|"-"|"-"|"-"|10688.00|" -   "|835.00|1503.00|8350.00
"PATEPALO"|20180318|"-"|"-"|"-"|1792.00|" -   "|140.00|252.00|1400.00
"PATEPALO"|20180318|"-"|"-"|"-"|4636.80|" -   "|362.25|652.05|3622.50
"PATEPALO"|20180319|"-"|"-"|"-"|5593.60|" -   "|437.00|786.60|4370.00
"PATEPALO"|20180319|"-"|"-"|"-"|6144.13|" -   "|480.01|864.02|4800.10
"PATEPALO"|20180319|"-"|"-"|"-"|889.60|" -   "|69.50|125.10|695.00
"PATEPALO"|20180319|"-"|"-"|"-"|4059.59|" -   "|317.16|570.88|3171.55
"PATEPALO"|20180319|"-"|"-"|"-"|288.00|" -   "|22.50|40.50|225.00
"PATEPALO"|20180319|"-"|"-"|"-"|5987.18|" -   "|467.75|841.95|4677.48
"PATEPALO"|20180319|"-"|"-"|"-"|2893.20|" -   "|226.03|406.86|2260.31
"PATEPALO"|20180319|"-"|"-"|"-"|7477.72|" -   "|584.20|1051.55|5841.97
"PATEPALO"|20180319|"-"|"-"|"-"|5017.60|" -   "|392.00|705.60|3920.00
"PATEPALO"|20180319|"-"|"-"|"-"|5825.43|" -   "|455.11|819.20|4551.12
"PATEPALO"|20180319|"-"|"-"|"-"|2470.80|" -   "|193.03|347.46|1930.31
"PATEPALO"|20180319|"-"|"-"|"-"|572.80|" -   "|44.75|80.55|447.50
"PATEPALO"|20180319|"-"|"-"|"-"|5075.99|" -   "|396.56|713.81|3965.62
"PATEPALO"|20180319|"-"|"-"|"-"|21241.60|" -   "|1659.50|2987.10|16595.00
"PATEPALO"|20180319|"-"|"-"|"-"|3501.59|" -   "|273.56|492.41|2735.62
"PATEPALO"|20180319|"-"|"-"|"-"|6700.93|" -   "|523.51|942.32|5235.10
"PATEPALO"|20180319|"-"|"-"|"-"|3001.60|" -   "|234.50|422.10|2345.00
"PATEPALO"|20180319|"-"|"-"|"-"|1267.60|" -   "|99.03|178.26|990.31
"PATEPALO"|20180319|"-"|"-"|"-"|8630.11|" -   "|674.23|1213.61|6742.27
"PATEPALO"|20180319|"-"|"-"|"-"|8563.20|" -   "|669.00|1204.20|6690.00
"PATEPALO"|20180319|"-"|"-"|"-"|3547.18|" -   "|277.12|498.82|2771.24
"PATEPALO"|20180319|"-"|"-"|"-"|3385.60|" -   "|264.50|476.10|2645.00
"PATEPALO"|20180319|"-"|"-"|"-"|2560.40|" -   "|200.03|360.06|2000.31
"PATEPALO"|20180319|"-"|"-"|"-"|3347.20|" -   "|261.50|470.70|2615.00
"PATEPALO"|20180319|"-"|"-"|"-"|3302.40|" -   "|258.00|464.40|2580.00
"PATEPALO"|20180319|"-"|"-"|"-"|3584.13|" -   "|280.01|504.02|2800.10
"PATEPALO"|20180319|"-"|"-"|"-"|1452.80|" -   "|113.50|204.30|1135.00
"PATEPALO"|20180319|"-"|"-"|"-"|11923.99|" -   "|931.56|1676.81|9315.62
"PATEPALO"|20180319|"-"|"-"|"-"|10592.00|" -   "|827.50|1489.50|8275.00
"PATEPALO"|20180319|"-"|"-"|"-"|3948.80|" -   "|308.50|555.30|3085.00
"PATEPALO"|20180319|"-"|"-"|"-"|3495.19|" -   "|273.06|491.51|2730.62
"PATEPALO"|20180319|"-"|"-"|"-"|7420.80|" -   "|579.75|1043.55|5797.50
"PATEPALO"|20180319|"-"|"-"|"-"|2624.00|" -   "|205.00|369.00|2050.00
"PATEPALO"|20180319|"-"|"-"|"-"|6304.00|" -   "|492.50|886.50|4925.00
"PATEPALO"|20180319|"-"|"-"|"-"|10107.98|" -   "|789.69|1421.43|7896.86
"PATEPALO"|20180319|"-"|"-"|"-"|2535.19|" -   "|198.06|356.51|1980.62
"PATEPALO"|20180319|"-"|"-"|"-"|9568.40|" -   "|747.53|1345.56|7475.31
"PATEPALO"|20180319|"-"|"-"|"-"|7596.80|" -   "|593.50|1068.30|5935.00
"PATEPALO"|20180319|"-"|"-"|"-"|3577.60|" -   "|279.50|503.10|2795.00
"PATEPALO"|20180319|"-"|"-"|"-"|5466.39|" -   "|427.06|768.71|4270.62
"PATEPALO"|20180319|"-"|"-"|"-"|5292.80|" -   "|413.50|744.30|4135.00
"PATEPALO"|20180319|"-"|"-"|"-"|5913.60|" -   "|462.00|831.60|4620.00
"PATEPALO"|20180319|"-"|"-"|"-"|1056.40|" -   "|82.53|148.56|825.31
"PATEPALO"|20180319|"-"|"-"|"-"|6195.20|" -   "|484.00|871.20|4840.00
"PATEPALO"|20180319|"-"|"-"|"-"|4736.00|" -   "|370.00|666.00|3700.00
"PATEPALO"|20180319|"-"|"-"|"-"|3232.00|" -   "|252.50|454.50|2525.00
"PATEPALO"|20180319|"-"|"-"|"-"|4441.60|" -   "|347.00|624.60|3470.00
"PATEPALO"|20180319|"-"|"-"|"-"|34086.53|" -   "|2663.01|4793.42|26630.10
"PATEPALO"|20180319|"-"|"-"|"-"|2688.13|" -   "|210.01|378.02|2100.10
"PATEPALO"|20180319|"-"|"-"|"-"|8675.20|" -   "|677.75|1219.95|6777.50
"PATEPALO"|20180319|"-"|"-"|"-"|5082.39|" -   "|397.06|714.71|3970.62
"PATEPALO"|20180319|"-"|"-"|"-"|1593.60|" -   "|124.50|224.10|1245.00
"PATEPALO"|20180319|"-"|"-"|"-"|3264.00|" -   "|255.00|459.00|2550.00
"PATEPALO"|20180319|"-"|"-"|"-"|761.60|" -   "|59.50|107.10|595.00
"PATEPALO"|20180319|"-"|"-"|"-"|9017.60|" -   "|704.50|1268.10|7045.00
"PATEPALO"|20180319|"-"|"-"|"-"|7148.93|" -   "|558.51|1005.32|5585.10
"PATEPALO"|20180319|"-"|"-"|"-"|27788.80|" -   "|2171.00|3907.80|21710.00
"PATEPALO"|20180319|"-"|"-"|"-"|6810.39|" -   "|532.06|957.71|5320.62
"PATEPALO"|20180320|"-"|"-"|"-"|6925.32|" -   "|541.04|973.87|5410.41
"PATEPALO"|20180320|"-"|"-"|"-"|679.19|" -   "|53.06|95.51|530.62
"PATEPALO"|20180320|"-"|"-"|"-"|5414.40|" -   "|423.00|761.40|4230.00
"PATEPALO"|20180320|"-"|"-"|"-"|3048.39|" -   "|238.16|428.68|2381.55
"PATEPALO"|20180320|"-"|"-"|"-"|6075.98|" -   "|474.69|854.43|4746.86
"PATEPALO"|20180320|"-"|"-"|"-"|13440.00|" -   "|1050.00|1890.00|10500.00
"PATEPALO"|20180320|"-"|"-"|"-"|2739.20|" -   "|214.00|385.20|2140.00
"PATEPALO"|20180320|"-"|"-"|"-"|307.20|" -   "|24.00|43.20|240.00
"PATEPALO"|20180320|"-"|"-"|"-"|890.00|" -   "|69.53|125.16|695.31
"PATEPALO"|20180320|"-"|"-"|"-"|2438.40|" -   "|190.50|342.90|1905.00
"PATEPALO"|20180320|"-"|"-"|"-"|9592.96|" -   "|749.45|1349.01|7494.50
"PATEPALO"|20180320|"-"|"-"|"-"|3737.60|" -   "|292.00|525.60|2920.00
"PATEPALO"|20180320|"-"|"-"|"-"|6470.40|" -   "|505.50|909.90|5055.00
"PATEPALO"|20180320|"-"|"-"|"-"|6675.60|" -   "|521.53|938.76|5215.31
"PATEPALO"|20180320|"-"|"-"|"-"|3175.19|" -   "|248.06|446.51|2480.62
"PATEPALO"|20180320|"-"|"-"|"-"|6496.00|" -   "|507.50|913.50|5075.00
"PATEPALO"|20180320|"-"|"-"|"-"|9561.60|" -   "|747.00|1344.60|7470.00
"PATEPALO"|20180320|"-"|"-"|"-"|6611.20|" -   "|516.50|929.70|5165.00
"PATEPALO"|20180320|"-"|"-"|"-"|3340.80|" -   "|261.00|469.80|2610.00
"PATEPALO"|20180320|"-"|"-"|"-"|500.12|" -   "|39.07|70.33|390.72
"PATEPALO"|20180320|"-"|"-"|"-"|3008.00|" -   "|235.00|423.00|2350.00
"PATEPALO"|20180320|"-"|"-"|"-"|2995.33|" -   "|234.01|421.22|2340.10
"PATEPALO"|20180320|"-"|"-"|"-"|5996.80|" -   "|468.50|843.30|4685.00
"PATEPALO"|20180320|"-"|"-"|"-"|5190.40|" -   "|405.50|729.90|4055.00
"PATEPALO"|20180320|"-"|"-"|"-"|2727.19|" -   "|213.06|383.51|2130.62
"PATEPALO"|20180320|"-"|"-"|"-"|5275.98|" -   "|412.19|741.93|4121.86
"PATEPALO"|20180320|"-"|"-"|"-"|13398.77|" -   "|1046.78|1884.20|10467.79
"PATEPALO"|20180320|"-"|"-"|"-"|9843.20|" -   "|769.00|1384.20|7690.00
"PATEPALO"|20180320|"-"|"-"|"-"|9993.18|" -   "|780.72|1405.29|7807.17
"PATEPALO"|20180320|"-"|"-"|"-"|7777.83|" -   "|607.64|1093.76|6076.43
"PATEPALO"|20180320|"-"|"-"|"-"|10278.80|" -   "|803.03|1445.46|8030.31
"PATEPALO"|20180320|"-"|"-"|"-"|889.60|" -   "|69.50|125.10|695.00
"PATEPALO"|20180320|"-"|"-"|"-"|1209.60|" -   "|94.50|170.10|945.00
"PATEPALO"|20180320|"-"|"-"|"-"|889.60|" -   "|69.50|125.10|695.00
"PATEPALO"|20180320|"-"|"-"|"-"|3785.29|" -   "|295.73|532.31|2957.25
"PATEPALO"|20180320|"-"|"-"|"-"|889.60|" -   "|69.50|125.10|695.00
"PATEPALO"|20180320|"-"|"-"|"-"|4608.00|" -   "|360.00|648.00|3600.00
"PATEPALO"|20180320|"-"|"-"|"-"|16213.98|" -   "|1266.72|2280.09|12667.17
"PATEPALO"|20180320|"-"|"-"|"-"|1452.80|" -   "|113.50|204.30|1135.00
"PATEPALO"|20180320|"-"|"-"|"-"|19573.98|" -   "|1529.22|2752.59|15292.17
"PATEPALO"|20180320|"-"|"-"|"-"|3712.40|" -   "|290.03|522.06|2900.31
"PATEPALO"|20180320|"-"|"-"|"-"|5158.80|" -   "|403.03|725.46|4030.31
"PATEPALO"|20180320|"-"|"-"|"-"|377.60|" -   "|29.50|53.10|295.00
"PATEPALO"|20180320|"-"|"-"|"-"|3564.80|" -   "|278.50|501.30|2785.00
"PATEPALO"|20180320|"-"|"-"|"-"|6374.40|" -   "|498.00|896.40|4980.00
"PATEPALO"|20180320|"-"|"-"|"-"|5824.00|" -   "|455.00|819.00|4550.00
"PATEPALO"|20180320|"-"|"-"|"-"|4947.33|" -   "|386.51|695.72|3865.10
"PATEPALO"|20180320|"-"|"-"|"-"|4808.13|" -   "|375.64|676.14|3756.35
"PATEPALO"|20180320|"-"|"-"|"-"|1836.80|" -   "|143.50|258.30|1435.00
"PATEPALO"|20180320|"-"|"-"|"-"|5408.00|" -   "|422.50|760.50|4225.00
"PATEPALO"|20180320|"-"|"-"|"-"|2112.00|" -   "|165.00|297.00|1650.00
"PATEPALO"|20180320|"-"|"-"|"-"|3123.20|" -   "|244.00|439.20|2440.00
"PATEPALO"|20180320|"-"|"-"|"-"|166.53|" -   "|13.01|23.42|130.10
"PATEPALO"|20180320|"-"|"-"|"-"|288.00|" -   "|22.50|40.50|225.00
"PATEPALO"|20180320|"-"|"-"|"-"|6644.78|" -   "|519.12|934.42|5191.24
"PATEPALO"|20180320|"-"|"-"|"-"|6924.80|" -   "|541.00|973.80|5410.00
"PATEPALO"|20180320|"-"|"-"|"-"|7718.40|" -   "|603.00|1085.40|6030.00
"PATEPALO"|20180320|"-"|"-"|"-"|2963.20|" -   "|231.50|416.70|2315.00
"PATEPALO"|20180320|"-"|"-"|"-"|6976.79|" -   "|545.06|981.11|5450.62
"PATEPALO"|20180320|"-"|"-"|"-"|5600.00|" -   "|437.50|787.50|4375.00
"PATEPALO"|20180320|"-"|"-"|"-"|5664.79|" -   "|442.56|796.61|4425.62
"PATEPALO"|20180321|"-"|"-"|"-"|31968.00|" -   "|2497.50|4495.50|24975.00
"PATEPALO"|20180321|"-"|"-"|"-"|4960.00|" -   "|387.50|697.50|3875.00
"PATEPALO"|20180321|"-"|"-"|"-"|3494.40|" -   "|273.00|491.40|2730.00
"PATEPALO"|20180321|"-"|"-"|"-"|8652.80|" -   "|676.00|1216.80|6760.00
"PATEPALO"|20180321|"-"|"-"|"-"|10508.80|" -   "|821.00|1477.80|8210.00
"PATEPALO"|20180321|"-"|"-"|"-"|95744.01|" -   "|7480.00|13464.00|74800.01
"PATEPALO"|20180321|"-"|"-"|"-"|435.65|" -   "|34.04|61.26|340.35
"PATEPALO"|20180321|"-"|"-"|"-"|2668.80|" -   "|208.50|375.30|2085.00
"PATEPALO"|20180321|"-"|"-"|"-"|3482.39|" -   "|272.06|489.71|2720.62
"PATEPALO"|20180321|"-"|"-"|"-"|3180.80|" -   "|248.50|447.30|2485.00
"PATEPALO"|20180321|"-"|"-"|"-"|1139.60|" -   "|89.03|160.26|890.31
"PATEPALO"|20180321|"-"|"-"|"-"|2048.79|" -   "|160.06|288.11|1600.62
"PATEPALO"|20180321|"-"|"-"|"-"|2489.60|" -   "|194.50|350.10|1945.00
"PATEPALO"|20180321|"-"|"-"|"-"|352.00|" -   "|27.50|49.50|275.00
"PATEPALO"|20180321|"-"|"-"|"-"|4172.80|" -   "|326.00|586.80|3260.00
"PATEPALO"|20180321|"-"|"-"|"-"|16756.39|" -   "|1309.09|2356.37|13090.93
"PATEPALO"|20180321|"-"|"-"|"-"|3341.59|" -   "|261.06|469.91|2610.62
"PATEPALO"|20180321|"-"|"-"|"-"|2848.40|" -   "|222.53|400.56|2225.31
"PATEPALO"|20180321|"-"|"-"|"-"|499.99|" -   "|39.06|70.31|390.62
"PATEPALO"|20180321|"-"|"-"|"-"|11116.93|" -   "|868.51|1563.32|8685.10
"PATEPALO"|20180321|"-"|"-"|"-"|953.60|" -   "|74.50|134.10|745.00
"PATEPALO"|20180321|"-"|"-"|"-"|2746.88|" -   "|214.60|386.28|2146.00
"PATEPALO"|20180321|"-"|"-"|"-"|1179.18|" -   "|92.12|165.82|921.24
"PATEPALO"|20180321|"-"|"-"|"-"|11857.92|" -   "|926.40|1667.52|9264.00
"PATEPALO"|20180321|"-"|"-"|"-"|3949.99|" -   "|308.59|555.47|3085.93
"PATEPALO"|20180321|"-"|"-"|"-"|2777.60|" -   "|217.00|390.60|2170.00
"PATEPALO"|20180321|"-"|"-"|"-"|6938.39|" -   "|542.06|975.71|5420.62
"PATEPALO"|20180321|"-"|"-"|"-"|2534.40|" -   "|198.00|356.40|1980.00
"PATEPALO"|20180321|"-"|"-"|"-"|1952.00|" -   "|152.50|274.50|1525.00
"PATEPALO"|20180321|"-"|"-"|"-"|8595.20|" -   "|671.50|1208.70|6715.00
"PATEPALO"|20180321|"-"|"-"|"-"|5805.59|" -   "|453.56|816.41|4535.62
"PATEPALO"|20180321|"-"|"-"|"-"|6304.00|" -   "|492.50|886.50|4925.00
"PATEPALO"|20180321|"-"|"-"|"-"|14041.60|" -   "|1097.00|1974.60|10970.00
"PATEPALO"|20180321|"-"|"-"|"-"|8857.60|" -   "|692.00|1245.60|6920.00
"PATEPALO"|20180321|"-"|"-"|"-"|11596.80|" -   "|906.00|1630.80|9060.00
"PATEPALO"|20180321|"-"|"-"|"-"|11770.00|" -   "|919.53|1655.16|9195.31
"PATEPALO"|20180321|"-"|"-"|"-"|7987.20|" -   "|624.00|1123.20|6240.00
"PATEPALO"|20180321|"-"|"-"|"-"|3718.40|" -   "|290.50|522.90|2905.00
"PATEPALO"|20180321|"-"|"-"|"-"|4294.40|" -   "|335.50|603.90|3355.00
"PATEPALO"|20180321|"-"|"-"|"-"|6060.80|" -   "|473.50|852.30|4735.00
"PATEPALO"|20180321|"-"|"-"|"-"|8908.80|" -   "|696.00|1252.80|6960.00
"PATEPALO"|20180321|"-"|"-"|"-"|10323.60|" -   "|806.53|1451.76|8065.31
"PATEPALO"|20180321|"-"|"-"|"-"|52819.20|" -   "|4126.50|7427.70|41265.00
"PATEPALO"|20180321|"-"|"-"|"-"|2752.00|" -   "|215.00|387.00|2150.00
"PATEPALO"|20180321|"-"|"-"|"-"|0.00|" -   "|0.00|0.00|0.00
"PATEPALO"|20180321|"-"|"-"|"-"|5287.19|" -   "|413.06|743.51|4130.62
"PATEPALO"|20180321|"-"|"-"|"-"|50873.90|" -   "|3974.52|7154.14|39745.24
"PATEPALO"|20180321|"-"|"-"|"-"|8435.20|" -   "|659.00|1186.20|6590.00
"PATEPALO"|20180321|"-"|"-"|"-"|14387.20|" -   "|1124.00|2023.20|11240.00
"PATEPALO"|20180321|"-"|"-"|"-"|6280.39|" -   "|490.66|883.18|4906.55
"PATEPALO"|20180321|"-"|"-"|"-"|6748.49|" -   "|527.23|949.01|5272.25
"PATEPALO"|20180321|"-"|"-"|"-"|6131.60|" -   "|479.03|862.26|4790.31
"PATEPALO"|20180321|"-"|"-"|"-"|21088.00|" -   "|1647.50|2965.50|16475.00
"PATEPALO"|20180321|"-"|"-"|"-"|29937.92|" -   "|2338.90|4210.02|23389.00
"PATEPALO"|20180321|"-"|"-"|"-"|8431.98|" -   "|658.75|1185.75|6587.48
"PATEPALO"|20180321|"-"|"-"|"-"|14213.12|" -   "|1110.40|1998.72|11104.00
"PATEPALO"|20180321|"-"|"-"|"-"|12321.58|" -   "|962.62|1732.72|9626.24
"PATEPALO"|20180321|"-"|"-"|"-"|39653.42|" -   "|3097.92|5576.26|30979.24
"PATEPALO"|20180321|"-"|"-"|"-"|13081.95|" -   "|1022.03|1839.65|10220.27
"PATEPALO"|20180321|"-"|"-"|"-"|4084.48|" -   "|319.10|574.38|3191.00
"PATEPALO"|20180321|"-"|"-"|"-"|8801.28|" -   "|687.60|1237.68|6876.00
"PATEPALO"|20180321|"-"|"-"|"-"|5702.40|" -   "|445.50|801.90|4455.00
"PATEPALO"|20180321|"-"|"-"|"-"|2931.20|" -   "|229.00|412.20|2290.00
"PATEPALO"|20180321|"-"|"-"|"-"|4487.19|" -   "|350.56|631.01|3505.62
"PATEPALO"|20180321|"-"|"-"|"-"|2336.40|" -   "|182.53|328.56|1825.31
"PATEPALO"|20180321|"-"|"-"|"-"|812.80|" -   "|63.50|114.30|635.00
"PATEPALO"|20180321|"-"|"-"|"-"|4595.20|" -   "|359.00|646.20|3590.00
"PATEPALO"|20180321|"-"|"-"|"-"|377.60|" -   "|29.50|53.10|295.00
"PATEPALO"|20180321|"-"|"-"|"-"|1324.80|" -   "|103.50|186.30|1035.00
"PATEPALO"|20180321|"-"|"-"|"-"|812.80|" -   "|63.50|114.30|635.00
"PATEPALO"|20180321|"-"|"-"|"-"|1241.60|" -   "|97.00|174.60|970.00
"PATEPALO"|20180321|"-"|"-"|"-"|243.20|" -   "|19.00|34.20|190.00
"PATEPALO"|20180321|"-"|"-"|"-"|179.20|" -   "|14.00|25.20|140.00
"PATEPALO"|20180321|"-"|"-"|"-"|19680.35|" -   "|1537.53|2767.55|15375.27
"PATEPALO"|20180321|"-"|"-"|"-"|14096.00|" -   "|1101.25|1982.25|11012.50
"PATEPALO"|20180321|"-"|"-"|"-"|6567.00|" 1,074.60 "|597.00|1074.60|4895.40
"PATEPALO"|20180321|"-"|"-"|"-"|11512.32|" -   "|899.40|1618.92|8994.00
"PATEPALO"|20180321|"-"|"-"|"-"|6796.80|" -   "|531.00|955.80|5310.00
"PATEPALO"|20180321|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"PATEPALO"|20180321|"-"|"-"|"-"|9088.00|" -   "|710.00|1278.00|7100.00
"PATEPALO"|20180321|"-"|"-"|"-"|4096.00|" -   "|320.00|576.00|3200.00
"PATEPALO"|20180321|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"PATEPALO"|20180321|"-"|"-"|"-"|2336.00|" -   "|182.50|328.50|1825.00
"PATEPALO"|20180322|"-"|"-"|"-"|2490.00|" -   "|194.53|350.16|1945.31
"PATEPALO"|20180322|"-"|"-"|"-"|1999.98|" -   "|156.25|281.25|1562.48
"PATEPALO"|20180322|"-"|"-"|"-"|652.80|" -   "|51.00|91.80|510.00
"PATEPALO"|20180322|"-"|"-"|"-"|4710.40|" -   "|368.00|662.40|3680.00
"PATEPALO"|20180322|"-"|"-"|"-"|5747.20|" -   "|449.00|808.20|4490.00
"PATEPALO"|20180322|"-"|"-"|"-"|13043.33|" -   "|1019.01|1834.22|10190.10
"PATEPALO"|20180322|"-"|"-"|"-"|121.60|" -   "|9.50|17.10|95.00
"PATEPALO"|20180322|"-"|"-"|"-"|3033.60|" -   "|237.00|426.60|2370.00
"PATEPALO"|20180322|"-"|"-"|"-"|4633.60|" -   "|362.00|651.60|3620.00
"PATEPALO"|20180322|"-"|"-"|"-"|21100.80|" -   "|1648.50|2967.30|16485.00
"PATEPALO"|20180322|"-"|"-"|"-"|3654.40|" -   "|285.50|513.90|2855.00
"PATEPALO"|20180322|"-"|"-"|"-"|5254.40|" -   "|410.50|738.90|4105.00
"PATEPALO"|20180322|"-"|"-"|"-"|2605.20|" -   "|203.53|366.36|2035.31
"PATEPALO"|20180322|"-"|"-"|"-"|1056.79|" -   "|82.56|148.61|825.62
"PATEPALO"|20180322|"-"|"-"|"-"|998.40|" -   "|78.00|140.40|780.00
"PATEPALO"|20180322|"-"|"-"|"-"|3303.72|" -   "|258.10|464.59|2581.03
"PATEPALO"|20180322|"-"|"-"|"-"|6163.20|" -   "|481.50|866.70|4815.00
"PATEPALO"|20180322|"-"|"-"|"-"|19776.00|" -   "|1545.00|2781.00|15450.00
"PATEPALO"|20180322|"-"|"-"|"-"|1152.00|" -   "|90.00|162.00|900.00
"PATEPALO"|20180322|"-"|"-"|"-"|1273.60|" -   "|99.50|179.10|995.00
"PATEPALO"|20180322|"-"|"-"|"-"|1728.00|" -   "|135.00|243.00|1350.00
"PATEPALO"|20180322|"-"|"-"|"-"|409.60|" -   "|32.00|57.60|320.00
"PATEPALO"|20180322|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"PATEPALO"|20180322|"-"|"-"|"-"|4603.18|" -   "|359.62|647.32|3596.24
"PATEPALO"|20180322|"-"|"-"|"-"|9966.79|" -   "|778.66|1401.58|7786.55
"PATEPALO"|20180322|"-"|"-"|"-"|1094.40|" -   "|85.50|153.90|855.00
"PATEPALO"|20180322|"-"|"-"|"-"|5216.00|" -   "|407.50|733.50|4075.00
"PATEPALO"|20180322|"-"|"-"|"-"|6080.40|" -   "|475.03|855.06|4750.31
"PATEPALO"|20180322|"-"|"-"|"-"|2784.13|" -   "|217.51|391.52|2175.10
