,FUENTE,FECHA,PI_NCF,PI_NOMBRE,PI_RNC,PI_TOTAL,PI_EXONERACION,PI_PCT_LEY,PI_IVA,MONTO,MG_RNC,MG_NUMERO,MG_IMPUESTO,CHCK_1,DIFF
191,PATEPALO,20180310,-,-,-,"5,210.39", -   ,407.06,732.71,"4,070.62",0,A010010010200208874,732.71,"4,070.62",0
192,PATEPALO,20180310,-,-,-,"2,618.39", -   ,204.56,368.21,"2,045.62",0,A010010010200208875,368.21,"2,045.62",0
193,PATEPALO,20180310,-,-,-,"2,963.60", -   ,231.53,416.76,"2,315.31",0,A010010010200208878,416.76,"2,315.31",0
194,PATEPALO,20180310,-,-,-,"3,353.60", -   ,262.00,471.60,"2,620.00",0,A010010010200208876,471.60,"2,620.00",0
195,PATEPALO,20180310,-,-,-,"1,613.20", -   ,126.03,226.86,"1,260.31",0,A010010010200208887,226.86,"1,260.31",0
196,PATEPALO,20180310,-,-,-,"2,873.60", -   ,224.50,404.10,"2,245.00",0,A010010010200208888,404.10,"2,245.00",0
197,PATEPALO,20180310,-,-,-,768.00, -   ,60.00,108.00,600.00,0,A010010010200208889,108.00,600.00,0
198,PATEPALO,20180310,-,-,-,"3,532.80", -   ,276.00,496.80,"2,760.00",0,A010010010200208890,496.80,"2,760.00",0
199,PATEPALO,20180310,-,-,-,652.80, -   ,51.00,91.80,510.00,0,A010010010200208891,91.80,510.00,0
200,PATEPALO,20180310,-,-,-,652.80, -   ,51.00,91.80,510.00,0,A010010010200208902,91.80,510.00,0
201,PATEPALO,20180310,-,-,-,652.80, -   ,51.00,91.80,510.00,0,A010010010200208891,91.80,510.00,0
202,PATEPALO,20180310,-,-,-,652.80, -   ,51.00,91.80,510.00,0,A010010010200208902,91.80,510.00,0
203,PATEPALO,20180310,-,-,-,"3,046.40", -   ,238.00,428.40,"2,380.00",0,A010010010200208892,428.40,"2,380.00",0
204,PATEPALO,20180310,-,-,-,"2,400.00", -   ,187.50,337.50,"1,875.00",0,A010010010200208893,337.50,"1,875.00",0
205,PATEPALO,20180310,-,-,-,"4,160.00", -   ,325.00,585.00,"3,250.00",0,A010010010200208896,585.00,"3,250.00",0
206,PATEPALO,20180310,-,-,-,"4,160.00", -   ,325.00,585.00,"3,250.00",0,A010010010200208931,585.00,"3,250.00",0
207,PATEPALO,20180310,-,-,-,"4,160.00", -   ,325.00,585.00,"3,250.00",0,A010010010200208896,585.00,"3,250.00",0
208,PATEPALO,20180310,-,-,-,"4,160.00", -   ,325.00,585.00,"3,250.00",0,A010010010200208931,585.00,"3,250.00",0
209,PATEPALO,20180310,-,-,-,"8,710.40", -   ,680.50,"1,224.90","6,805.00",0,A010010010200208895,"1,224.90","6,805.00",0
210,PATEPALO,20180310,-,-,-,"4,326.40", -   ,338.00,608.40,"3,380.00",0,A010010010200208894,608.40,"3,380.00",0
211,PATEPALO,20180310,-,-,-,"4,326.40", -   ,338.00,608.40,"3,380.00",0,A010010010200208897,608.40,"3,380.00",0
212,PATEPALO,20180310,-,-,-,"5,075.20", -   ,396.50,713.70,"3,965.00",0,A010010010200208920,713.70,"3,965.00",0
213,PATEPALO,20180310,-,-,-,"5,075.20", -   ,396.50,713.70,"3,965.00",0,A010010010200208920,713.70,"3,965.00",0
214,PATEPALO,20180310,-,-,-,"7,564.93", -   ,591.01,"1,063.82","5,910.10",0,A010010010200208922,"1,063.82","5,910.10",0
215,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",101625279,A010010010100029783,409.50,"2,275.00",0
216,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",0,A010010010200208909,409.50,"2,275.00",0
217,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",0,A010010010200208923,409.50,"2,275.00",0
218,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",101625279,A010010010100029783,409.50,"2,275.00",0
219,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",0,A010010010200208909,409.50,"2,275.00",0
220,PATEPALO,20180310,-,-,-,"2,912.00", -   ,227.50,409.50,"2,275.00",0,A010010010200208923,409.50,"2,275.00",0
221,PATEPALO,20180310,-,-,-,"2,080.00", -   ,162.50,292.50,"1,625.00",101625279,A010010010100029784,292.50,"1,625.00",0
222,PATEPALO,20180310,-,-,-,985.60, -   ,77.00,138.60,770.00,0,A010010010200208899,138.60,770.00,0
223,PATEPALO,20180310,-,-,-,934.40, -   ,73.00,131.40,730.00,0,A010010010200208900,131.40,730.00,0
224,PATEPALO,20180310,-,-,-,"19,302.92", -   ,"1,508.04","2,714.47","15,080.41",0,A010010010200208901,"2,714.47","15,080.41",0
225,PATEPALO,20180310,-,-,-,"3,347.20", -   ,261.50,470.70,"2,615.00",0,A010010010200208903,470.70,"2,615.00",0
226,PATEPALO,20180310,-,-,-,444.80, -   ,34.75,62.55,347.50,0,A010010010200208904,62.55,347.50,0
227,PATEPALO,20180310,-,-,-,444.80, -   ,34.75,62.55,347.50,0,A010010010200208904,62.55,347.50,0
228,PATEPALO,20180310,-,-,-,"3,411.60", -   ,266.53,479.76,"2,665.31",0,A010010010200208905,479.76,"2,665.31",0
229,PATEPALO,20180310,-,-,-,"14,587.93", -   ,"1,139.68","2,051.43","11,396.82",0,A010010010200208906,"2,051.43","11,396.82",0
230,PATEPALO,20180310,-,-,-,"9,197.20", -   ,718.53,"1,293.36","7,185.31",0,A010010010200208907,"1,293.36","7,185.31",0
231,PATEPALO,20180310,-,-,-,870.40, -   ,68.00,122.40,680.00,0,A010010010200208908,122.40,680.00,0
232,PATEPALO,20180310,-,-,-,"2,796.93", -   ,218.51,393.32,"2,185.10",0,A010010010200208910,393.32,"2,185.10",0
233,PATEPALO,20180310,-,-,-,"9,126.40", -   ,713.00,"1,283.40","7,130.00",0,A010010010200208911,"1,283.40","7,130.00",0
234,PATEPALO,20180310,-,-,-,"7,974.40", -   ,623.00,"1,121.40","6,230.00",0,A010010010200208921,"1,121.40","6,230.00",0
235,PATEPALO,20180310,-,-,-,"7,974.40", -   ,623.00,"1,121.40","6,230.00",0,A010010010200208921,"1,121.40","6,230.00",0
236,PATEPALO,20180310,-,-,-,"4,249.60", -   ,332.00,597.60,"3,320.00",0,A010010010200208912,597.60,"3,320.00",0
237,PATEPALO,20180310,-,-,-,"8,416.00", -   ,657.50,"1,183.50","6,575.00",0,A010010010200208913,"1,183.50","6,575.00",0
238,PATEPALO,20180310,-,-,-,288.00, -   ,22.50,40.50,225.00,0,A010010010200208914,40.50,225.00,0
239,PATEPALO,20180310,-,-,-,"11,046.53", -   ,863.01,"1,553.42","8,630.10",0,A010010010200208915,"1,553.42","8,630.10",0
240,PATEPALO,20180310,-,-,-,"2,419.20", -   ,189.00,340.20,"1,890.00",131176364,A010010010100029786,340.20,"1,890.00",0
241,PATEPALO,20180310,-,-,-,"2,093.59", -   ,163.56,294.41,"1,635.62",0,A010010010200208916,294.41,"1,635.62",0
242,PATEPALO,20180310,-,-,-,"3,674.18", -   ,287.05,516.68,"2,870.45",0,A010010010200208917,516.68,"2,870.45",0
243,PATEPALO,20180310,-,-,-,"13,484.80", -   ,"1,053.50","1,896.30","10,535.00",0,A010010010200208918,"1,896.30","10,535.00",0
244,PATEPALO,20180310,-,-,-,"13,484.80", -   ,"1,053.50","1,896.30","10,535.00",0,A010010010200208932,"1,896.30","10,535.00",0
245,PATEPALO,20180310,-,-,-,"13,484.80", -   ,"1,053.50","1,896.30","10,535.00",0,A010010010200208918,"1,896.30","10,535.00",0
246,PATEPALO,20180310,-,-,-,"13,484.80", -   ,"1,053.50","1,896.30","10,535.00",0,A010010010200208932,"1,896.30","10,535.00",0
247,PATEPALO,20180310,-,-,-,"5,491.33", -   ,429.01,772.22,"4,290.10",0,A010010010200208919,772.22,"4,290.10",0
248,PATEPALO,20180310,-,-,-,"10,489.60", -   ,819.50,"1,475.10","8,195.00",0,A010010010200208924,"1,475.10","8,195.00",0
249,PATEPALO,20180310,-,-,-,"12,113.92", -   ,946.40,"1,703.52","9,464.00",0,A010010010200208925,"1,703.52","9,464.00",0
250,PATEPALO,20180310,-,-,-,"5,536.00", -   ,432.50,778.50,"4,325.00",0,A010010010200208926,778.50,"4,325.00",0
251,PATEPALO,20180310,-,-,-,"5,542.40", -   ,433.00,779.40,"4,330.00",101055512,A010010010100029787,779.40,"4,330.00",0
252,PATEPALO,20180310,-,-,-,"4,800.00", -   ,375.00,675.00,"3,750.00",0,A010010010200208928,675.00,"3,750.00",0
253,PATEPALO,20180310,-,-,-,"3,584.00", -   ,280.00,504.00,"2,800.00",0,A010010010200208927,504.00,"2,800.00",0
254,PATEPALO,20180310,-,-,-,"3,513.60", -   ,274.50,494.10,"2,745.00",0,A010010010200208929,494.10,"2,745.00",0
255,PATEPALO,20180310,-,-,-,"2,188.80", -   ,171.00,307.80,"1,710.00",0,A010010010200208930,307.80,"1,710.00",0
256,PATEPALO,20180310,-,-,-,"8,467.20", -   ,661.50,"1,190.70","6,615.00",0,A010010010200208933,"1,190.70","6,615.00",0
257,PATEPALO,20180310,-,-,-,"4,282.39", -   ,334.56,602.21,"3,345.62",0,A010010010200208934,602.21,"3,345.62",0
258,PATEPALO,20180310,-,-,-,"4,371.60", -   ,341.53,614.76,"3,415.31",0,A010010010200208935,614.76,"3,415.31",0
259,PATEPALO,20180310,-,-,-,"4,634.79", -   ,362.09,651.77,"3,620.93",0,A010010010200208936,651.77,"3,620.93",0
260,PATEPALO,20180310,-,-,-,"1,760.40", -   ,137.53,247.56,"1,375.31",0,A010010010200208937,247.56,"1,375.31",0
261,PATEPALO,20180310,-,-,-,"3,475.99", -   ,271.56,488.81,"2,715.62",0,A010010010200208938,488.81,"2,715.62",0
262,PATEPALO,20180310,-,-,-,"4,966.40", -   ,388.00,698.40,"3,880.00",0,A010010010200208939,698.40,"3,880.00",0
263,PATEPALO,20180310,-,-,-,"2,099.20", -   ,164.00,295.20,"1,640.00",0,A010010010200208940,295.20,"1,640.00",0
264,PATEPALO,20180310,-,-,-,"21,395.20", -   ,"1,671.50","3,008.70","16,715.00",0,A010010010200208941,"3,008.70","16,715.00",0
265,PATEPALO,20180310,-,-,-,"3,725.20", -   ,291.03,523.86,"2,910.31",0,A010010010200208942,523.86,"2,910.31",0
266,PATEPALO,20180311,-,-,-,"2,707.20", -   ,211.50,380.70,"2,115.00",0,A010010010200208957,380.70,"2,115.00",0
267,PATEPALO,20180311,-,-,-,"2,707.20", -   ,211.50,380.70,"2,115.00",0,A010010010200209014,380.70,"2,115.00",0
268,PATEPALO,20180311,-,-,-,"2,707.20", -   ,211.50,380.70,"2,115.00",0,A010010010200208957,380.70,"2,115.00",0
269,PATEPALO,20180311,-,-,-,"2,707.20", -   ,211.50,380.70,"2,115.00",0,A010010010200209014,380.70,"2,115.00",0
270,PATEPALO,20180311,-,-,-,"2,892.80", -   ,226.00,406.80,"2,260.00",112188198,A010010010100029790,406.80,"2,260.00",0
271,PATEPALO,20180311,-,-,-,"17,542.40", -   ,"1,370.50","2,466.90","13,705.00",0,A010010010200208946,"2,466.90","13,705.00",0
272,PATEPALO,20180311,-,-,-,"5,317.76", -   ,415.45,747.81,"4,154.50",0,A010010010200208947,747.81,"4,154.50",0
273,PATEPALO,20180311,-,-,-,"1,766.40", -   ,138.00,248.40,"1,380.00",0,A010010010200208948,248.40,"1,380.00",0
274,PATEPALO,20180311,-,-,-,"8,992.00", -   ,702.50,"1,264.50","7,025.00",0,A010010010200208949,"1,264.50","7,025.00",0
275,PATEPALO,20180311,-,-,-,"11,648.00", -   ,910.00,"1,638.00","9,100.00",101889561,A010010010100029791,"1,638.00","9,100.00",0
276,PATEPALO,20180311,-,-,-,"5,049.60", -   ,394.50,710.10,"3,945.00",130666555,A010010010100029792,710.10,"3,945.00",0
277,PATEPALO,20180311,-,-,-,"2,995.20", -   ,234.00,421.20,"2,340.00",0,A010010010200208956,421.20,"2,340.00",0
278,PATEPALO,20180311,-,-,-,"6,137.60", -   ,479.50,863.10,"4,795.00",0,A010010010200208955,863.10,"4,795.00",0
279,PATEPALO,20180311,-,-,-,"5,491.20", -   ,429.00,772.20,"4,290.00",0,A010010010200208954,772.20,"4,290.00",0
280,PATEPALO,20180311,-,-,-,"4,492.80", -   ,351.00,631.80,"3,510.00",0,A010010010200208953,631.80,"3,510.00",0
281,PATEPALO,20180311,-,-,-,812.80, -   ,63.50,114.30,635.00,0,A010010010200208952,114.30,635.00,0
282,PATEPALO,20180311,-,-,-,"4,089.60", -   ,319.50,575.10,"3,195.00",101130664,A010010010100029793,575.10,"3,195.00",0
283,PATEPALO,20180311,-,-,-,"2,893.20", -   ,226.03,406.86,"2,260.31",0,A010010010200208951,406.86,"2,260.31",0
284,PATEPALO,20180311,-,-,-,614.40, -   ,48.00,86.40,480.00,0,A010010010200208950,86.40,480.00,0
285,PATEPALO,20180311,-,-,-,"4,653.20", -   ,363.53,654.36,"3,635.31",0,A010010010200208969,654.36,"3,635.31",0
286,PATEPALO,20180311,-,-,-,"4,128.00", -   ,322.50,580.50,"3,225.00",0,A010010010200208970,580.50,"3,225.00",0
287,PATEPALO,20180311,-,-,-,"1,267.60", -   ,99.03,178.26,990.31,0,A010010010200208971,178.26,990.31,0
288,PATEPALO,20180311,-,-,-,"7,559.32", -   ,590.57,"1,063.03","5,905.72",0,A010010010200208972,"1,063.03","5,905.72",0
289,PATEPALO,20180311,-,-,-,422.40, -   ,33.00,59.40,330.00,130266468,A010010010100029795,59.40,330.00,0
290,PATEPALO,20180311,-,-,-,"3,788.80", -   ,296.00,532.80,"2,960.00",0,A010010010200208973,532.80,"2,960.00",0
291,PATEPALO,20180311,-,-,-,"3,571.20", -   ,279.00,502.20,"2,790.00",0,A010010010200208974,502.20,"2,790.00",0
292,PATEPALO,20180311,-,-,-,934.40, -   ,73.00,131.40,730.00,0,A010010010200208975,131.40,730.00,0
293,PATEPALO,20180311,-,-,-,"7,264.40", -   ,567.53,"1,021.56","5,675.31",101102063,A010010010100029796,"1,021.56","5,675.31",0
294,PATEPALO,20180311,-,-,-,"6,803.60", -   ,531.53,956.76,"5,315.31",0,A010010010200208976,956.76,"5,315.31",0
295,PATEPALO,20180311,-,-,-,"5,555.20", -   ,434.00,781.20,"4,340.00",0,A010010010200208977,781.20,"4,340.00",0
296,PATEPALO,20180311,-,-,-,"3,148.80", -   ,246.00,442.80,"2,460.00",0,A010010010200208978,442.80,"2,460.00",0
297,PATEPALO,20180311,-,-,-,"9,031.59", -   ,705.59,"1,270.07","7,055.93",0,A010010010200208979,"1,270.07","7,055.93",0
298,PATEPALO,20180311,-,-,-,"4,281.60", -   ,334.50,602.10,"3,345.00",131197175,A010010010100029797,602.10,"3,345.00",0
299,PATEPALO,20180311,-,-,-,"4,281.60", -   ,334.50,602.10,"3,345.00",0,A010010010200208980,602.10,"3,345.00",0
300,PATEPALO,20180311,-,-,-,"4,281.60", -   ,334.50,602.10,"3,345.00",131197175,A010010010100029797,602.10,"3,345.00",0
301,PATEPALO,20180311,-,-,-,"4,281.60", -   ,334.50,602.10,"3,345.00",0,A010010010200208980,602.10,"3,345.00",0
302,PATEPALO,20180311,-,-,-,"2,413.59", -   ,188.56,339.41,"1,885.62",0,A010010010200208981,339.41,"1,885.62",0
303,PATEPALO,20180311,-,-,-,"8,647.19", -   ,675.56,"1,216.01","6,755.62",0,A010010010200208982,"1,216.01","6,755.62",0
304,PATEPALO,20180311,-,-,-,954.79, -   ,74.59,134.27,745.93,0,A010010010200208983,134.27,745.93,0
305,PATEPALO,20180311,-,-,-,"4,083.20", -   ,319.00,574.20,"3,190.00",131570811,A010010010100029794,574.20,"3,190.00",0
306,PATEPALO,20180311,-,-,-,"8,940.93", -   ,698.51,"1,257.32","6,985.10",0,A010010010200208985,"1,257.32","6,985.10",0
307,PATEPALO,20180311,-,-,-,"7,648.79", -   ,597.56,"1,075.61","5,975.62",0,A010010010200208986,"1,075.61","5,975.62",0
308,PATEPALO,20180311,-,-,-,"4,474.00", -   ,349.53,629.16,"3,495.31",0,A010010010200208987,629.16,"3,495.31",0
309,PATEPALO,20180311,-,-,-,"1,804.80", -   ,141.00,253.80,"1,410.00",0,A010010010200208988,253.80,"1,410.00",0
310,PATEPALO,20180311,-,-,-,"1,273.60", -   ,99.50,179.10,995.00,0,A010010010200208989,179.10,995.00,0
311,PATEPALO,20180311,-,-,-,371.20, -   ,29.00,52.20,290.00,0,A010010010200208990,52.20,290.00,0
312,PATEPALO,20180311,-,-,-,"3,052.80", -   ,238.50,429.30,"2,385.00",0,A010010010200208991,429.30,"2,385.00",0
313,PATEPALO,20180311,-,-,-,"6,073.60", -   ,474.50,854.10,"4,745.00",0,A010010010200208992,854.10,"4,745.00",0
314,PATEPALO,20180311,-,-,-,"8,819.20", -   ,689.00,"1,240.20","6,890.00",0,A010010010200208993,"1,240.20","6,890.00",0
315,PATEPALO,20180311,-,-,-,"2,278.40", -   ,178.00,320.40,"1,780.00",0,A010010010200208994,320.40,"1,780.00",0
316,PATEPALO,20180311,-,-,-,"6,105.60", -   ,477.00,858.60,"4,770.00",0,A010010010200208995,858.60,"4,770.00",0
317,PATEPALO,20180311,-,-,-,"8,678.40", -   ,678.00,"1,220.40","6,780.00",0,A010010010200208996,"1,220.40","6,780.00",0
318,PATEPALO,20180311,-,-,-,"7,564.80", -   ,591.00,"1,063.80","5,910.00",101070617,A010010010100029799,"1,063.80","5,910.00",0
319,PATEPALO,20180311,-,-,-,"5,292.80", -   ,413.50,744.30,"4,135.00",0,A010010010200208998,744.30,"4,135.00",0
320,PATEPALO,20180311,-,-,-,"3,161.60", -   ,247.00,444.60,"2,470.00",0,A010010010200208999,444.60,"2,470.00",0
321,PATEPALO,20180311,-,-,-,"4,595.99", -   ,359.06,646.31,"3,590.62",0,A010010010200209000,646.31,"3,590.62",0
322,PATEPALO,20180311,-,-,-,"2,381.99", -   ,186.09,334.97,"1,860.93",530964224,A010010010100029800,334.97,"1,860.93",0
323,PATEPALO,20180311,-,-,-,"3,315.20", -   ,259.00,466.20,"2,590.00",0,A010010010200209002,466.20,"2,590.00",0
324,PATEPALO,20180311,-,-,-,"4,071.19", -   ,318.06,572.51,"3,180.62",101145013,A010010010100029801,572.51,"3,180.62",0
325,PATEPALO,20180311,-,-,-,"1,569.19", -   ,122.59,220.67,"1,225.93",0,A010010010200209003,220.67,"1,225.93",0
326,PATEPALO,20180311,-,-,-,"2,854.40", -   ,223.00,401.40,"2,230.00",131017975,A010010010100029802,401.40,"2,230.00",0
327,PATEPALO,20180311,-,-,-,"4,275.84", -   ,334.05,601.29,"3,340.50",0,A010010010200209004,601.29,"3,340.50",0
328,PATEPALO,20180311,-,-,-,"5,766.40", -   ,450.50,810.90,"4,505.00",100828748,A010010010100029803,810.90,"4,505.00",0
329,PATEPALO,20180311,-,-,-,"4,947.60", -   ,386.53,695.76,"3,865.31",0,A010010010200209005,695.76,"3,865.31",0
330,PATEPALO,20180311,-,-,-,"12,908.93", -   ,"1,008.51","1,815.32","10,085.10",0,A010010010200209006,"1,815.32","10,085.10",0
331,PATEPALO,20180311,-,-,-,"1,689.86", -   ,132.02,237.64,"1,320.20",0,A010010010200209044,237.64,"1,320.20",0
332,PATEPALO,20180311,-,-,-,"5,402.12", -   ,422.04,759.67,"4,220.41",0,A010010010200209043,759.67,"4,220.41",0
333,PATEPALO,20180311,-,-,-,409.60, -   ,32.00,57.60,320.00,0,A010010010200209034,57.60,320.00,0
334,PATEPALO,20180311,-,-,-,"1,133.72", -   ,88.57,159.43,885.72,0,A010010010200209037,159.43,885.72,0
335,PATEPALO,20180311,-,-,-,"5,190.40", -   ,405.50,729.90,"4,055.00",0,A010010010200209038,729.90,"4,055.00",0
336,PATEPALO,20180311,-,-,-,"5,275.59", -   ,412.16,741.88,"4,121.55",0,A010010010200209039,741.88,"4,121.55",0
337,PATEPALO,20180311,-,-,-,"1,382.40", -   ,108.00,194.40,"1,080.00",0,A010010010200209040,194.40,"1,080.00",0
338,PATEPALO,20180311,-,-,-,"6,656.00", -   ,520.00,936.00,"5,200.00",0,A010010010200209036,936.00,"5,200.00",0
339,PATEPALO,20180311,-,-,-,"1,363.20", -   ,106.50,191.70,"1,065.00",0,A010010010200209035,191.70,"1,065.00",0
340,PATEPALO,20180311,-,-,-,"4,040.78", -   ,315.69,568.23,"3,156.86",0,A010010010200209007,568.23,"3,156.86",0
341,PATEPALO,20180311,-,-,-,"3,859.20", -   ,301.50,542.70,"3,015.00",0,A010010010200209009,542.70,"3,015.00",0
342,PATEPALO,20180311,-,-,-,755.20, -   ,59.00,106.20,590.00,0,A010010010200209010,106.20,590.00,0
343,PATEPALO,20180311,-,-,-,"1,747.20", -   ,136.50,245.70,"1,365.00",0,A010010010200209011,245.70,"1,365.00",0
344,PATEPALO,20180311,-,-,-,"6,758.40", -   ,528.00,950.40,"5,280.00",0,A010010010200209013,950.40,"5,280.00",0
345,PATEPALO,20180311,-,-,-,"1,990.53", -   ,155.51,279.92,"1,555.10",0,A010010010200209046,279.92,"1,555.10",0
346,PATEPALO,20180311,-,-,-,"6,214.40", -   ,485.50,873.90,"4,855.00",0,A010010010200209042,873.90,"4,855.00",0
347,PATEPALO,20180311,-,-,-,"11,244.80", -   ,878.50,"1,581.30","8,785.00",0,A010010010200209015,"1,581.30","8,785.00",0
348,PATEPALO,20180311,-,-,-,"9,260.80", -   ,723.50,"1,302.30","7,235.00",0,A010010010200209016,"1,302.30","7,235.00",0
349,PATEPALO,20180311,-,-,-,"69,363.20", -   ,"5,419.00","9,754.20","54,190.00",130829812,A010010010100029804,"9,754.20","54,190.00",0
350,PATEPALO,20180311,-,-,-,"4,870.40", -   ,380.50,684.90,"3,805.00",0,A010010010200209017,684.90,"3,805.00",0
351,PATEPALO,20180311,-,-,-,"6,700.93", -   ,523.51,942.32,"5,235.10",0,A010010010200209018,942.32,"5,235.10",0
352,PATEPALO,20180311,-,-,-,"4,506.00", -   ,352.03,633.66,"3,520.31",0,A010010010200209019,633.66,"3,520.31",0
353,PATEPALO,20180311,-,-,-,"43,592.39", -   ,"3,405.66","6,130.18","34,056.55",0,A010010010200209008,"6,130.18","34,056.55",0
354,PATEPALO,20180311,-,-,-,"43,592.39", -   ,"3,405.66","6,130.18","34,056.55",0,A010010010200209020,"6,130.18","34,056.55",0
355,PATEPALO,20180311,-,-,-,"4,455.19", -   ,348.06,626.51,"3,480.62",0,A010010010200209021,626.51,"3,480.62",0
356,PATEPALO,20180311,-,-,-,"10,926.12", -   ,853.60,"1,536.49","8,536.03",0,A010010010200209022,"1,536.49","8,536.03",0
357,PATEPALO,20180311,-,-,-,"4,794.39", -   ,374.56,674.21,"3,745.62",0,A010010010200209023,674.21,"3,745.62",0
358,PATEPALO,20180311,-,-,-,"5,516.80", -   ,431.00,775.80,"4,310.00",0,A010010010200209041,775.80,"4,310.00",0
359,PATEPALO,20180311,-,-,-,"10,888.91", -   ,850.70,"1,531.25","8,506.96",0,A010010010200209024,"1,531.25","8,506.96",0
360,PATEPALO,20180311,-,-,-,"4,742.40", -   ,370.50,666.90,"3,705.00",0,A010010010200209025,666.90,"3,705.00",0
361,PATEPALO,20180311,-,-,-,"12,364.80", -   ,966.00,"1,738.80","9,660.00",0,A010010010200209026,"1,738.80","9,660.00",0
362,PATEPALO,20180311,-,-,-,"11,782.53", -   ,920.51,"1,656.92","9,205.10",0,A010010010200209027,"1,656.92","9,205.10",0
363,PATEPALO,20180311,-,-,-,"2,598.80", -   ,203.03,365.46,"2,030.31",0,A010010010200209028,365.46,"2,030.31",0
364,PATEPALO,20180311,-,-,-,"3,929.60", -   ,307.00,552.60,"3,070.00",0,A010010010200209031,552.60,"3,070.00",0
365,PATEPALO,20180311,-,-,-,"3,724.80", -   ,291.00,523.80,"2,910.00",0,A010010010200209029,523.80,"2,910.00",0
366,PATEPALO,20180311,-,-,-,"2,816.00", -   ,220.00,396.00,"2,200.00",0,A010010010200209030,396.00,"2,200.00",0
367,PATEPALO,20180311,-,-,-,"11,139.20", -   ,870.25,"1,566.45","8,702.50",0,A010010010200209032,"1,566.45","8,702.50",0
368,PATEPALO,20180311,-,-,-,"3,398.53", -   ,265.51,477.92,"2,655.10",101844035,A010010010100029805,477.92,"2,655.10",0
369,PATEPALO,20180311,-,-,-,"5,452.80", -   ,426.00,766.80,"4,260.00",130198642,A010010010100029806,766.80,"4,260.00",0
370,PATEPALO,20180311,-,-,-,"3,065.60", -   ,239.50,431.10,"2,395.00",0,A010010010200209033,431.10,"2,395.00",0
371,PATEPALO,20180311,-,-,-,"5,779.20", -   ,451.50,812.70,"4,515.00",0,A010010010200209047,812.70,"4,515.00",0
372,PATEPALO,20180311,-,-,-,819.20, -   ,64.00,115.20,640.00,0,A010010010200209048,115.20,640.00,0
373,PATEPALO,20180311,-,-,-,"2,361.60", -   ,184.50,332.10,"1,845.00",0,A010010010200209049,332.10,"1,845.00",0
374,PATEPALO,20180311,-,-,-,"4,057.60", -   ,317.00,570.60,"3,170.00",0,A010010010200209050,570.60,"3,170.00",0
375,PATEPALO,20180311,-,-,-,"8,032.00", -   ,627.50,"1,129.50","6,275.00",0,A010010010200209051,"1,129.50","6,275.00",0
376,PATEPALO,20180312,-,-,-,"9,267.20", -   ,724.00,"1,303.20","7,240.00",131497047,A010010010100029807,"1,303.20","7,240.00",0
377,PATEPALO,20180312,-,-,-,"13,324.80", -   ,"1,041.00","1,873.80","10,410.00",0,A010010010200209052,"1,873.80","10,410.00",0
378,PATEPALO,20180312,-,-,-,"3,020.80", -   ,236.00,424.80,"2,360.00",0,A010010010200209053,424.80,"2,360.00",0
379,PATEPALO,20180312,-,-,-,"3,517.44", -   ,274.80,494.64,"2,748.00",0,A010010010200209054,494.64,"2,748.00",0
380,PATEPALO,20180312,-,-,-,"4,045.72", -   ,316.07,568.93,"3,160.72",101690828,A010010010100029808,568.93,"3,160.72",0
381,PATEPALO,20180312,-,-,-,"6,905.60", -   ,539.50,971.10,"5,395.00",130889602,A010010010100029809,971.10,"5,395.00",0
382,PATEPALO,20180312,-,-,-,"15,139.30", -   ,"1,182.76","2,128.96","11,827.58",0,A010010010200209056,"2,128.96","11,827.58",0
383,PATEPALO,20180312,-,-,-,"6,329.60", -   ,494.50,890.10,"4,945.00",0,A010010010200209057,890.10,"4,945.00",0
384,PATEPALO,20180312,-,-,-,"12,502.75", -   ,976.78,"1,758.20","9,767.77",0,A010010010200209058,"1,758.20","9,767.77",0
385,PATEPALO,20180312,-,-,-,"28,876.80", -   ,"2,256.00","4,060.80","22,560.00",0,A010010010200209059,"4,060.80","22,560.00",0
386,PATEPALO,20180312,-,-,-,"5,286.40", -   ,413.00,743.40,"4,130.00",0,A010010010200209060,743.40,"4,130.00",0
387,PATEPALO,20180312,-,-,-,"1,388.80", -   ,108.50,195.30,"1,085.00",0,A010010010200209061,195.30,"1,085.00",0
388,PATEPALO,20180312,-,-,-,"2,419.20", -   ,189.00,340.20,"1,890.00",0,A010010010200209055,340.20,"1,890.00",0
389,PATEPALO,20180312,-,-,-,"2,419.20", -   ,189.00,340.20,"1,890.00",0,A010010010200209062,340.20,"1,890.00",0
